Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly
ISSUE-0876,KEY-0876,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Closed,Reporter 8,Assignee 17,2024-03-31,2024-04-02 00:00:00.000000,2.0000000000000284,1.9999999999999996,Low,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,2419120.0,KRI,User_54,2024-03-31 15:46:00,data_modification,CANADA,CANADA,900.0000000000001,26.0,9.0,520.0000000000002,55.895445235706674,3415.0,2.95,Low,Log for Reference | Limit Data Transfer,Green-Yellow,3,3,False
ISSUE-0877,KEY-0877,Inadequate Firewall Configurations,1,Network Security,Low,In Progress,Reporter 7,Assignee 1,2024-05-24,2025-05-06 02:51:05.231249,346.9999999999999,46.9,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,1366329.9999999995,KPI,User_48,2024-05-24 21:20:00,file_access,IN,IN,1646.0,26.0,3.0,1017.5000000000001,43.99704053204902,4649.0,12.58,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange,1,1,True
ISSUE-0878,KEY-0878,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Open,Reporter 3,Assignee 13,2023-12-27,2025-05-06 02:51:05.231249,496.00000000000006,3.2399999999999993,Low,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,815366.0000000001,KRI,User_33,2023-12-27 19:50:00,file_access,DE,CANADA,939.0000000000001,28.0,21.0,2867.0,33.98473736636621,5297.0,4.348000000000001,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,4,4,False
ISSUE-0879,KEY-0879,Inadequate Firewall Configurations,1,Network Security,Medium,In Progress,Reporter 9,Assignee 15,2024-11-08,2025-05-06 02:51:05.231249,178.99999999999997,64.03,Critical,HR,Steps to resolve Inadequate Firewall Configurations,265757.50000000006,KPI,User_1,2024-11-08 21:59:00,file_access,AU,AU,2036.0,26.0,21.0,3332.5,26.712877280148145,6032.0,17.106,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0880,KEY-0880,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,In Progress,Reporter 4,Assignee 19,2023-11-28,2025-05-06 02:51:05.231249,525.0,13.240000000000002,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,756616.9999999999,KRI,User_27,2023-11-28 04:26:00,data_modification,FR,FR,1022.0000000000001,26.0,10.0,4789.999999999999,22.208046930655293,3155.0,7.548,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer,Orange-Red,2,2,False
ISSUE-0881,KEY-0881,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Closed,Reporter 6,Assignee 10,2024-02-05,2024-02-09 00:00:00.000000,3.999999999999989,49.31,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,196670.0,KRI,User_81,2024-02-05 13:15:00,file_access,Unknown,FR,900.0000000000001,26.0,21.0,2190.0000000000005,75.18081244129337,5908.0,13.212000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0882,KEY-0882,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 2,Assignee 2,2024-08-30,2024-09-08 00:00:00.000000,8.999999999999991,9.689999999999998,High,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1074986.0,KRI,User_30,2024-08-30 04:16:00,data_modification,DE,DE,2009.0,26.0,6.0,4508.0,34.50935684259031,6651.0,6.688,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange,4,4,False
ISSUE-0883,KEY-0883,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 6,Assignee 10,2024-02-07,2024-02-08 00:00:00.000000,1.0000000000000142,66.2,Critical,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1933898.0,KRI,User_42,2024-02-07 20:36:00,file_access,CN,CN,956.0,26.0,10.0,640.9999999999998,42.35091762986133,5674.0,18.239999999999995,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0884,KEY-0884,Weak Authentication Protocols,1,Access Control,Critical,Open,Reporter 5,Assignee 10,2025-03-09,2025-05-06 02:51:05.231249,58.00000000000001,87.23,Critical,HR,Steps to resolve Weak Authentication Protocols,2005841.0,KPI,User_80,2025-03-09 08:49:00,login,EU,JP,2690.0,26.0,17.0,2507.0,47.49832253105573,5152.0,22.846,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0885,KEY-0885,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 8,Assignee 18,2025-02-24,2025-02-26 00:00:00.000000,2.0000000000000284,1.9999999999999996,Low,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,1305447.4999999998,KRI,User_9,2025-02-24 05:44:00,data_modification,CN,CN,900.0000000000001,26.0,3.0,1240.0,47.86602922433214,7314.0,2.9,Low,Log for Reference | Limit Data Transfer,Green-Yellow,3,3,False
ISSUE-0886,KEY-0886,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Closed,Reporter 10,Assignee 13,2023-12-20,2023-12-22 00:00:00.000000,2.0000000000000284,88.96,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,398482.5000000001,KRI,User_69,2023-12-20 03:22:00,file_access,DE,DE,900.0000000000001,26.0,12.0,2770.0,30.153153090682967,6997.0,21.691999999999997,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0887,KEY-0887,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Closed,Reporter 8,Assignee 7,2024-12-06,2024-12-14 00:00:00.000000,7.999999999999978,14.590000000000003,Critical,Sales,Steps to resolve Incomplete Risk Management Framework,736852.5,KPI,User_93,2024-12-06 14:42:00,login,FR,FR,900.0000000000001,26.0,9.0,1824.9999999999995,47.72480581382603,4992.0,7.0680000000000005,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,2,2,False
ISSUE-0888,KEY-0888,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 6,Assignee 20,2024-11-22,2024-12-02 00:00:00.000000,10.000000000000005,80.25999999999999,Critical,Operations,Steps to resolve Outdated Operating System Components,1380065.0,KPI,User_44,2024-11-22 06:33:00,login,CN,FR,900.0000000000001,30.0,9.0,2742.5,44.98133395799601,4452.0,20.201999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0889,KEY-0889,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Closed,Reporter 6,Assignee 4,2025-04-24,2025-05-01 00:00:00.000000,7.000000000000031,13.170000000000002,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,788372.5,KPI,User_87,2025-04-24 21:38:00,login,CN,CN,914.0,26.0,24.0,797.4999999999998,28.75039962278635,4611.0,6.5840000000000005,Medium,Routine Monitoring | Limit Data Transfer,Yellow,4,4,False
ISSUE-0890,KEY-0890,Insufficient Access Control Measures,1,Control Effectiveness,Low,Open,Reporter 6,Assignee 20,2023-04-22,2025-05-06 02:51:05.231249,744.9999999999999,94.67,Critical,Sales,Steps to resolve Insufficient Access Control Measures,1913329.9999999998,KPI,User_29,2023-04-22 01:29:00,login,EU,EU,1526.0,26.0,15.0,895.0,20.074441834400552,6043.0,22.483999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0891,KEY-0891,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 4,Assignee 8,2025-03-18,2025-03-21 00:00:00.000000,2.9999999999999747,64.05,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,167695.99999999988,KPI,User_68,2025-03-18 18:57:00,data_modification,USA,USA,1914.9999999999998,26.0,13.0,2327.0000000000005,54.00879314308162,5433.0,17.810000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0892,KEY-0892,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 2,Assignee 15,2025-03-09,2025-03-11 00:00:00.000000,2.0000000000000284,68.59,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,1787534.9999999998,KPI,User_34,2025-03-09 23:04:00,data_modification,Unknown,USA,900.0000000000001,26.0,18.0,8177.5,37.74525257697916,4133.0,17.468000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0893,KEY-0893,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,In Progress,Reporter 5,Assignee 9,2024-06-15,2025-05-06 02:51:05.231249,325.0,4.490000000000001,Medium,HR,Steps to resolve Non-Compliance with Data Protection Regulations,314082.5000000001,KRI,User_61,2024-06-15 01:55:00,login,DE,USA,1064.0,26.0,6.0,2715.0000000000005,28.53446863557801,6378.0,3.698,Low,No Action Needed | Limit Data Transfer,Green,3,3,False
ISSUE-0894,KEY-0894,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,In Progress,Reporter 1,Assignee 1,2025-04-13,2025-05-06 02:51:05.231249,22.999999999999986,42.66,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,839270.0000000001,KRI,User_58,2025-04-13 12:07:00,data_modification,EU,EU,1198.0,26.0,12.0,5839.999999999999,61.89133513840897,3108.0,12.082,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0895,KEY-0895,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Open,Reporter 10,Assignee 13,2024-12-17,2025-05-06 02:51:05.231249,140.00000000000003,52.32,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2450757.5,KPI,User_15,2024-12-17 12:25:00,login,FR,FR,900.0000000000001,26.0,15.0,4700.000000000001,47.89214724725991,5789.0,14.614,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0896,KEY-0896,Weak Authentication Protocols,1,Access Control,Critical,Resolved,Reporter 9,Assignee 18,2024-04-09,2024-04-12 00:00:00.000000,2.9999999999999747,13.219999999999999,Critical,IT,Steps to resolve Weak Authentication Protocols,2942735.0,KPI,User_27,2024-04-09 05:13:00,login,AU,AU,1009.9999999999999,26.0,17.0,4220.0,71.74607315829124,5390.0,7.794,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,2,2,False
ISSUE-0897,KEY-0897,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 9,Assignee 7,2024-04-26,2025-05-06 02:51:05.231249,375.0,60.59,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,1752795.0,KPI,User_54,2024-04-26 15:56:00,data_modification,DE,DE,900.0000000000001,26.0,15.0,2615.0,52.05188141892068,5264.0,16.268,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0898,KEY-0898,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 3,Assignee 14,2025-01-31,2025-02-05 00:00:00.000000,5.000000000000003,43.9,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,2639624.0,KPI,User_38,2025-01-31 11:06:00,data_modification,Unknown,Unknown,900.0000000000001,26.0,10.0,4379.0,25.1513953375534,5703.0,13.48,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0899,KEY-0899,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,In Progress,Reporter 9,Assignee 15,2023-02-25,2025-05-06 02:51:05.231249,800.9999999999999,34.02,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,571405.0,KPI,User_37,2023-02-25 18:33:00,data_modification,USA,USA,1888.0000000000002,26.0,12.0,2052.5,26.219017137422096,3877.9999999999995,10.954,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0900,KEY-0900,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Open,Reporter 5,Assignee 13,2025-03-24,2025-05-06 02:51:05.231249,43.0,22.05,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1844863.9999999998,KRI,User_91,2025-03-24 04:47:00,file_access,CANADA,Unknown,1958.9999999999998,26.0,10.0,1420.9999999999998,33.449480290699064,7960.0,9.46,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0901,KEY-0901,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Resolved,Reporter 3,Assignee 3,2024-02-26,2024-03-01 00:00:00.000000,3.999999999999989,67.41,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,815111.0000000001,KRI,User_68,2024-02-26 00:07:00,login,Unknown,USA,900.0000000000001,26.0,10.0,1271.0000000000002,48.44699447768584,6114.0,18.831999999999997,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0902,KEY-0902,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 1,Assignee 3,2024-01-06,2025-05-06 02:51:05.231249,486.00000000000006,30.19000000000001,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,481445.0,KPI,User_97,2024-01-06 19:09:00,login,FR,FR,900.0000000000001,26.0,13.0,6056.0,61.974037324224454,7461.0,11.238,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0903,KEY-0903,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 3,Assignee 9,2023-03-05,2025-05-06 02:51:05.231249,793.0,35.65,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,748427.0000000001,KRI,User_69,2023-03-05 09:14:00,login,DE,DE,1377.0,26.0,24.0,1007.0000000000002,46.16529894218408,6555.0,12.179999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0904,KEY-0904,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Open,Reporter 4,Assignee 4,2025-03-12,2025-05-06 02:51:05.231249,54.999999999999964,87.81999999999998,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,1092629.0,KRI,User_7,2025-03-12 01:07:00,login,JP,JP,1089.0,26.0,28.0,1715.0000000000002,29.025417756162668,7204.0,23.114,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0905,KEY-0905,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 4,Assignee 6,2023-08-21,2023-08-31 00:00:00.000000,10.000000000000005,97.16,Critical,IT,Steps to resolve Inadequate Firewall Configurations,1224355.9999999998,KPI,User_49,2023-08-21 14:56:00,login,USA,USA,1523.0,26.0,13.0,1106.0000000000002,75.8525524564867,3587.0,24.482,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,1,1,True
ISSUE-0906,KEY-0906,Inadequate Firewall Configurations,1,Network Security,Medium,Closed,Reporter 1,Assignee 19,2023-02-18,2023-02-22 00:00:00.000000,3.999999999999989,94.82999999999998,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,1698795.0,KPI,User_78,2023-02-18 17:17:00,login,CN,USA,1589.0,26.0,18.0,2717.5,38.43069450914635,7941.0,23.066000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0907,KEY-0907,Outdated Operating System Components,1,System Vulnerability,Critical,Closed,Reporter 4,Assignee 4,2024-11-02,2024-11-04 00:00:00.000000,2.0000000000000284,37.89,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,2847995.0,KPI,User_72,2024-11-02 19:58:00,file_access,FR,IN,900.0000000000001,26.0,28.0,6014.0,41.1780598891835,7727.0,12.727999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0908,KEY-0908,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Closed,Reporter 2,Assignee 8,2023-02-18,2023-02-21 00:00:00.000000,2.9999999999999747,19.66,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2582804.0,KRI,User_42,2023-02-18 13:39:00,file_access,CN,CN,900.0000000000001,26.0,13.0,2825.0,21.739601654937527,7794.0,9.082,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
ISSUE-0909,KEY-0909,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 8,Assignee 1,2024-07-24,2024-08-02 00:00:00.000000,8.999999999999991,58.15,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,1134807.4999999998,KPI,User_64,2024-07-24 12:25:00,login,DE,DE,902.0,26.0,18.0,2340.0,42.06661822542206,4804.0,15.78,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,1,1,True
ISSUE-0910,KEY-0910,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Resolved,Reporter 5,Assignee 12,2024-02-05,2024-02-13 00:00:00.000000,7.999999999999978,52.230000000000004,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,1621367.4999999998,KRI,User_59,2024-02-05 02:46:00,file_access,EU,EU,1635.0,26.0,18.0,10635.0,40.95102883097304,3772.9999999999995,13.845999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0911,KEY-0911,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 8,Assignee 10,2025-04-27,2025-05-06 00:00:00.000000,8.999999999999991,72.4,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2219340.0,KRI,User_100,2025-04-27 02:57:00,file_access,USA,USA,2045.0,26.0,9.0,1755.0000000000005,35.16261053002987,5280.0,17.880000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True
ISSUE-0912,KEY-0912,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Open,Reporter 1,Assignee 14,2025-04-21,2025-05-06 02:51:05.231249,15.000000000000009,54.2,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,2163410.0,KPI,User_84,2025-04-21 18:21:00,file_access,Unknown,Unknown,1349.0,26.0,6.0,4666.999999999999,51.584157329592614,7566.0,16.390000000000004,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,1,1,True
